TripID,TripDate,State,RouteName,VehicleType,Ridership
TRIP-25069,2025-01-14,Colorado,Route 9,Mini,15
TRIP-13224,2024-06-02,California,Route 2,HellCat,22
TRIP-10526,2025-12-21,Texas,Route 3,Standard,34
TRIP-25251,2023-10-28,Texas,Route 3,Mini,18
TRIP-29330,2025-11-21,California,Route 1,HellCat,16
TRIP-30857,2024-01-13,New York,Route 6,Standard,28
TRIP-22091,2024-05-18,New York,Route 5,Standard,1
TRIP-15655,2025-04-25,Colorado,Route 9,Standard,43
TRIP-18884,2024-04-13,California,Route 2,Standard,33
TRIP-16059,2023-06-19,Texas,Route 3,Mini,17
TRIP-27343,2023-09-21,California,Route 1,Standard,50
TRIP-16342,2023-01-30,California,Route 1,HellCat,62
TRIP-30017,2023-02-04,Texas,Route 3,Mini,16
TRIP-23997,2025-03-29,Florida,Route 7,Standard,28
TRIP-27434,2025-10-26,New York,Route 6,Standard,7
TRIP-18782,2024-10-09,New York,Route 5,Volt,67
TRIP-18711,2023-03-31,Texas,Route 3,Mini,28
TRIP-13380,2024-08-16,Texas,Route 3,Standard,47
TRIP-13676,2025-03-08,Texas,Route 3,Mini,12
TRIP-15776,2024-04-18,Texas,Route 3,HellCat,67
TRIP-33798,2023-05-08,Colorado,Route 9,HellCat,51
TRIP-16573,2022-08-27,California,Route 2,HellCat,21
TRIP-31563,2023-07-20,Texas,Route 3,Volt,24
TRIP-11607,2022-01-24,Colorado,Route 9,Mini,18
TRIP-29994,2023-05-11,Florida,Route 7,Mini,23
TRIP-34700,2022-01-01,Maryland,Route 8,Standard,19
TRIP-33019,2023-09-01,California,Route 2,HellCat,85
TRIP-34996,2023-06-11,Colorado,Route 9,Volt,9
TRIP-25883,2024-05-09,Florida,Route 7,Mini,19
TRIP-27175,2024-05-06,New York,Route 6,HellCat,78
TRIP-18984,2023-01-26,Texas,Route 4,Mini,34
TRIP-29440,2024-06-03,Colorado,Route 9,Mini,9
TRIP-25522,2025-01-20,Florida,Route 7,Mini,31
TRIP-11980,2024-10-22,California,Route 1,Volt,35
TRIP-21425,2025-09-22,California,Route 2,Volt,46
TRIP-29982,2022-01-29,Florida,Route 7,Standard,0
TRIP-27317,2025-07-07,California,Route 1,Mini,12
TRIP-22155,2025-08-28,California,Route 1,HellCat,56
TRIP-22857,2023-05-28,New York,Route 6,HellCat,25
TRIP-17424,2022-04-20,Texas,Route 4,Mini,18
TRIP-15626,2022-10-26,Texas,Route 3,Standard,54
TRIP-11682,2024-07-02,New York,Route 5,HellCat,31
TRIP-26133,2025-01-21,Texas,Route 4,Mini,13
TRIP-30563,2022-05-08,California,Route 1,Standard,11
TRIP-26335,2022-08-01,Maryland,Route 8,Standard,55
TRIP-16446,2025-05-01,Texas,Route 3,Mini,18
TRIP-30500,2025-07-06,Texas,Route 3,Mini,15
TRIP-10988,2023-10-04,Florida,Route 7,Mini,3
TRIP-25083,2024-12-24,California,Route 2,Volt,57
TRIP-21645,2025-02-15,California,Route 1,HellCat,67
TRIP-29280,2025-12-10,Florida,Route 7,Mini,15
TRIP-30162,2022-03-05,California,Route 2,Mini,7
TRIP-32042,2023-05-28,California,Route 1,Standard,10
TRIP-21722,2025-03-11,Maryland,Route 8,Volt,81
TRIP-13093,2023-08-15,Texas,Route 4,Mini,12
TRIP-29539,2025-10-10,Texas,Route 4,Mini,14
TRIP-23261,2022-09-24,California,Route 2,Mini,18
TRIP-23998,2023-06-04,Colorado,Route 9,Mini,12
TRIP-28207,2025-04-01,California,Route 1,Standard,46
TRIP-27482,2025-12-04,Colorado,Route 9,HellCat,55
TRIP-20396,2024-04-28,Texas,Route 3,Mini,8
TRIP-12844,2024-03-13,Florida,Route 7,Mini,17
TRIP-19078,2024-04-02,Florida,Route 7,Standard,59
TRIP-13342,2023-04-24,Texas,Route 4,Standard,46
TRIP-26422,2025-11-12,California,Route 1,Volt,59
TRIP-16540,2022-08-31,New York,Route 5,Standard,31
TRIP-24288,2022-11-22,Texas,Route 3,Mini,12
TRIP-13356,2023-03-13,New York,Route 6,Mini,27
TRIP-23025,2024-04-18,Maryland,Route 8,Mini,18
TRIP-21745,2022-07-29,California,Route 2,Volt,62
TRIP-21801,2025-08-21,California,Route 1,Volt,51
TRIP-24414,2023-05-24,Maryland,Route 8,Mini,20
TRIP-17813,2023-03-14,California,Route 1,HellCat,80
TRIP-34665,2024-07-29,New York,Route 5,Standard,63
TRIP-31510,2025-02-03,Florida,Route 7,Mini,27
TRIP-12428,2024-12-11,Texas,Route 3,HellCat,40
TRIP-31427,2025-02-21,New York,Route 5,Standard,32
TRIP-31730,2025-08-14,New York,Route 6,Standard,63
TRIP-21939,2022-08-16,Colorado,Route 9,Mini,26
TRIP-31195,2022-02-02,New York,Route 5,Volt,62
TRIP-27070,2023-03-21,California,Route 1,Volt,64
TRIP-14799,2024-04-24,New York,Route 5,HellCat,20
TRIP-12353,2024-10-25,Texas,Route 3,Mini,26
TRIP-32737,2024-10-05,California,Route 2,Mini,12
TRIP-26378,2025-05-02,New York,Route 6,Standard,36
TRIP-21383,2024-11-13,Maryland,Route 8,Mini,13
TRIP-30953,2023-07-19,California,Route 2,Mini,24
TRIP-29136,2025-02-14,Texas,Route 4,Mini,27
TRIP-19077,2024-07-10,New York,Route 6,Standard,54
TRIP-18073,2024-08-02,California,Route 2,Standard,56
TRIP-24859,2024-09-12,Florida,Route 7,Volt,32
TRIP-27424,2024-11-17,Colorado,Route 9,Mini,13
TRIP-34410,2025-06-12,Florida,Route 7,Mini,34
TRIP-17491,2024-08-21,Colorado,Route 9,Standard,45
TRIP-27649,2022-07-19,New York,Route 5,Volt,59
TRIP-22771,2022-11-14,California,Route 1,HellCat,60
TRIP-34095,2024-06-26,Colorado,Route 9,Mini,26
TRIP-17059,2023-07-21,New York,Route 5,Volt,56
TRIP-23507,2025-08-03,Texas,Route 3,Standard,21
TRIP-26661,2022-11-20,Florida,Route 7,Mini,15
TRIP-15084,2024-09-04,New York,Route 5,HellCat,60
TRIP-12382,2023-02-26,Texas,Route 3,Standard,18
TRIP-10571,2025-05-08,California,Route 1,HellCat,84
TRIP-11435,2025-08-27,California,Route 1,HellCat,9
TRIP-23281,2022-02-10,Texas,Route 4,Standard,48
TRIP-19439,2024-08-19,Texas,Route 3,Mini,16
TRIP-31736,2025-04-08,Texas,Route 4,Mini,12
TRIP-21718,2022-05-02,Texas,Route 3,Mini,31
TRIP-24749,2023-09-18,Maryland,Route 8,Standard,15
TRIP-20706,2023-09-06,Maryland,Route 8,Mini,22
TRIP-15445,2024-12-07,Colorado,Route 9,HellCat,41
TRIP-11007,2025-03-11,California,Route 1,Volt,76
TRIP-14543,2023-08-27,New York,Route 5,Volt,37
TRIP-22987,2024-06-18,California,Route 2,Volt,35
TRIP-17009,2023-07-24,Texas,Route 3,Standard,63
TRIP-12064,2023-01-19,New York,Route 5,HellCat,48
TRIP-11136,2024-02-09,Texas,Route 3,Mini,27
TRIP-19882,2023-04-08,Florida,Route 7,Mini,6
TRIP-31727,2025-03-05,Texas,Route 3,Standard,31
TRIP-20177,2024-12-10,New York,Route 6,Mini,30
TRIP-10294,2022-10-29,Texas,Route 3,Mini,19
TRIP-26077,2024-02-03,California,Route 2,Standard,19
TRIP-28787,2024-10-10,California,Route 2,Mini,29
TRIP-13998,2023-04-23,Texas,Route 3,Mini,11
TRIP-19766,2022-05-11,Texas,Route 4,Standard,37
TRIP-13741,2024-06-11,Florida,Route 7,Standard,26
TRIP-21700,2025-11-06,Colorado,Route 9,Mini,13
TRIP-34035,2024-02-06,Florida,Route 7,Mini,5
TRIP-12719,2025-05-30,California,Route 1,Standard,44
TRIP-34008,2022-05-28,California,Route 2,Standard,36
TRIP-22713,2023-09-01,New York,Route 6,HellCat,105
TRIP-24870,2024-11-08,Texas,Route 4,Mini,21
TRIP-31534,2022-12-19,New York,Route 6,HellCat,66
TRIP-26370,2023-10-10,Texas,Route 3,Mini,14
TRIP-12808,2022-08-29,California,Route 2,Mini,23
TRIP-19017,2024-08-14,Texas,Route 3,Standard,37
TRIP-26940,2023-01-17,Colorado,Route 9,Standard,34
TRIP-26106,2025-01-31,California,Route 2,Standard,61
TRIP-32534,2025-01-09,Texas,Route 4,Mini,26
TRIP-31179,2023-11-13,Texas,Route 3,HellCat,74
TRIP-12469,2025-02-03,New York,Route 5,Volt,70
TRIP-13738,2023-09-07,Maryland,Route 8,HellCat,54
TRIP-30670,2024-12-14,New York,Route 5,HellCat,49
TRIP-23481,2022-05-28,Texas,Route 3,Mini,16
TRIP-28988,2025-09-19,Colorado,Route 9,Mini,25
TRIP-10362,2025-01-19,New York,Route 5,Volt,44
TRIP-16924,2025-05-17,Florida,Route 7,Standard,27
TRIP-28088,2025-05-08,Texas,Route 4,Mini,18
TRIP-24688,2024-11-19,California,Route 1,HellCat,75
TRIP-12139,2023-03-12,Florida,Route 7,Standard,9
TRIP-29623,2022-09-18,California,Route 1,Standard,21
TRIP-28767,2022-02-28,New York,Route 5,Standard,54
TRIP-17314,2022-03-01,California,Route 1,HellCat,92
TRIP-30695,2024-07-03,Texas,Route 4,HellCat,72
TRIP-11312,2023-05-13,California,Route 2,Standard,10
TRIP-30314,2023-10-02,New York,Route 5,Volt,38
TRIP-16183,2025-01-11,New York,Route 5,Standard,29
TRIP-21303,2022-09-06,New York,Route 5,Standard,60
TRIP-11591,2023-07-28,Colorado,Route 9,Standard,31
TRIP-34249,2023-12-18,New York,Route 5,HellCat,105
TRIP-28546,2022-10-27,New York,Route 6,Standard,47
TRIP-12396,2022-11-21,Maryland,Route 8,HellCat,97
TRIP-26701,2025-06-12,California,Route 2,Standard,30
TRIP-24559,2022-09-24,New York,Route 5,Standard,31
TRIP-19516,2023-04-02,California,Route 1,Standard,27
TRIP-15233,2023-03-24,New York,Route 5,HellCat,67
TRIP-33607,2025-02-28,California,Route 2,HellCat,64
TRIP-31452,2023-05-29,California,Route 1,Standard,25
TRIP-30420,2023-04-23,New York,Route 5,Volt,26
TRIP-18987,2024-10-08,New York,Route 6,HellCat,60
TRIP-13020,2025-01-09,Florida,Route 7,Standard,44
TRIP-19903,2022-06-06,California,Route 1,Mini,13
TRIP-18228,2022-01-24,Florida,Route 7,Standard,57
TRIP-19105,2025-03-14,New York,Route 5,HellCat,67
TRIP-23913,2022-09-28,Florida,Route 7,Mini,19
TRIP-15295,2024-11-12,Florida,Route 7,Mini,27
TRIP-13972,2022-05-31,California,Route 1,HellCat,63
TRIP-31754,2025-06-21,California,Route 2,Standard,15
TRIP-24663,2025-02-25,California,Route 1,Standard,49
TRIP-14133,2023-03-25,New York,Route 5,Volt,18
TRIP-10974,2024-11-05,Texas,Route 3,Mini,23
TRIP-17291,2024-06-01,Florida,Route 7,Volt,30
TRIP-25585,2024-02-24,California,Route 1,HellCat,53
TRIP-27338,2023-09-23,Colorado,Route 9,Mini,15
TRIP-19752,2024-12-09,California,Route 1,Volt,61
TRIP-23774,2024-11-23,California,Route 2,Standard,30
TRIP-33265,2022-10-28,New York,Route 6,Standard,49
TRIP-15016,2024-02-24,Texas,Route 3,Mini,18
TRIP-27602,2022-05-26,Maryland,Route 8,Standard,42
TRIP-20874,2024-04-13,California,Route 1,Standard,27
TRIP-23239,2023-12-02,Texas,Route 3,Mini,11
TRIP-28024,2022-08-18,California,Route 1,HellCat,48
TRIP-27674,2024-03-22,Texas,Route 3,HellCat,63
TRIP-21873,2024-05-03,Colorado,Route 9,Standard,36
TRIP-27764,2025-07-25,Florida,Route 7,Mini,15
TRIP-11933,2023-04-29,California,Route 2,Mini,4
TRIP-14675,2022-12-30,Florida,Route 7,Mini,21
TRIP-20222,2024-02-04,Florida,Route 7,Standard,23
TRIP-10892,2022-03-01,Florida,Route 7,Mini,32
TRIP-17287,2023-06-09,Texas,Route 3,Mini,20
TRIP-31260,2024-02-02,New York,Route 5,Standard,68
TRIP-17906,2024-04-23,New York,Route 6,Volt,47
TRIP-24551,2023-02-09,New York,Route 5,Volt,72
TRIP-28850,2025-09-18,New York,Route 6,HellCat,56
TRIP-17657,2025-07-10,New York,Route 5,HellCat,89
TRIP-20106,2022-12-02,California,Route 1,Volt,56
TRIP-28297,2022-12-24,New York,Route 5,HellCat,51
TRIP-21362,2025-09-14,California,Route 1,Volt,17
TRIP-23832,2024-07-17,California,Route 2,HellCat,72
TRIP-29120,2023-08-27,Texas,Route 3,Standard,22
TRIP-10726,2023-09-19,Maryland,Route 8,Standard,38
TRIP-17214,2024-12-19,California,Route 1,Mini,19
TRIP-18245,2024-06-21,New York,Route 5,HellCat,89
TRIP-28180,2025-03-24,Florida,Route 7,Volt,42
TRIP-25876,2024-10-28,Colorado,Route 9,Volt,20
TRIP-30229,2022-04-07,Florida,Route 7,Mini,18
TRIP-24199,2024-08-05,Texas,Route 4,Mini,12
TRIP-32786,2023-12-14,Maryland,Route 8,Standard,41
TRIP-20745,2025-07-31,Florida,Route 7,Standard,41
TRIP-27320,2023-04-09,Colorado,Route 9,Mini,9
TRIP-28649,2024-06-02,California,Route 1,Volt,8
TRIP-27208,2024-08-28,Texas,Route 4,Mini,16
TRIP-17274,2025-05-17,New York,Route 5,HellCat,7
TRIP-21593,2023-08-07,New York,Route 5,HellCat,65
TRIP-11389,2024-10-28,Colorado,Route 9,Standard,39
TRIP-13564,2025-09-01,Texas,Route 4,Mini,23
TRIP-19076,2025-05-23,California,Route 1,HellCat,55
TRIP-15429,2022-04-06,Texas,Route 4,Volt,57
TRIP-34848,2023-03-23,New York,Route 5,HellCat,65
TRIP-26220,2023-01-28,Texas,Route 3,Volt,23
TRIP-32074,2023-01-07,New York,Route 6,Standard,27
TRIP-24899,2022-07-31,California,Route 2,Mini,0
TRIP-25512,2023-05-14,New York,Route 5,Volt,31
TRIP-24561,2024-10-01,New York,Route 5,Mini,29
TRIP-11868,2022-08-28,California,Route 1,HellCat,50
TRIP-18202,2025-03-01,New York,Route 6,Standard,22
TRIP-10806,2025-05-25,Maryland,Route 8,Mini,9
TRIP-14805,2023-08-16,Texas,Route 3,Mini,20
TRIP-33516,2023-07-03,Texas,Route 4,Standard,23
TRIP-22260,2024-12-21,New York,Route 5,Volt,37
TRIP-33937,2022-04-23,Texas,Route 3,Standard,28
TRIP-34948,2024-04-20,Texas,Route 3,Mini,15
TRIP-20426,2022-03-05,Colorado,Route 9,Volt,17
TRIP-19155,2022-05-01,Maryland,Route 8,Standard,33
TRIP-25152,2023-08-20,California,Route 1,Standard,23
TRIP-14494,2025-11-28,Florida,Route 7,Mini,21
TRIP-12632,2024-04-14,California,Route 1,HellCat,9
TRIP-24286,2025-02-08,Texas,Route 3,Standard,40
TRIP-17832,2022-12-21,Texas,Route 4,Mini,10
TRIP-30772,2025-07-11,New York,Route 5,Standard,31
TRIP-24269,2024-04-07,Florida,Route 7,HellCat,30
TRIP-10145,2022-11-30,New York,Route 6,Standard,50
TRIP-32851,2023-12-03,Texas,Route 4,Mini,14
TRIP-12033,2025-10-22,Colorado,Route 9,HellCat,54
TRIP-11165,2022-07-01,Colorado,Route 9,Mini,11
TRIP-21692,2024-01-25,California,Route 2,Standard,57
TRIP-12050,2024-03-14,Maryland,Route 8,HellCat,68
TRIP-30144,2025-04-06,Florida,Route 7,Mini,9
TRIP-20816,2024-08-23,Texas,Route 3,Standard,32
TRIP-22676,2023-08-19,New York,Route 5,HellCat,38
TRIP-30819,2022-02-25,New York,Route 5,HellCat,83
TRIP-13430,2023-03-22,Texas,Route 4,Standard,40
TRIP-33435,2024-05-22,Texas,Route 3,Volt,61
TRIP-17069,2023-12-18,New York,Route 6,Mini,14
TRIP-14361,2023-06-30,Florida,Route 7,Standard,32
TRIP-20616,2024-09-14,Texas,Route 3,Mini,11
TRIP-28155,2023-02-16,Florida,Route 7,Mini,21
TRIP-29895,2022-04-04,New York,Route 5,Volt,80
TRIP-10271,2025-12-14,Texas,Route 3,Standard,21
TRIP-22984,2023-04-16,Texas,Route 3,Standard,3
TRIP-18436,2024-05-01,Florida,Route 7,Mini,9
TRIP-28416,2025-11-10,California,Route 2,Volt,60
TRIP-22316,2023-02-27,Texas,Route 3,Mini,20
TRIP-34714,2024-05-23,Colorado,Route 9,HellCat,56
TRIP-19005,2025-12-29,Florida,Route 7,Mini,13
TRIP-34587,2023-09-23,Maryland,Route 8,HellCat,15
TRIP-13810,2025-03-06,Texas,Route 3,Mini,18
TRIP-23919,2022-01-10,New York,Route 6,Standard,39
TRIP-25775,2023-07-09,Florida,Route 7,Mini,9
TRIP-19996,2025-12-22,Florida,Route 7,Mini,26
TRIP-14346,2024-03-28,New York,Route 5,Standard,45
TRIP-10545,2022-02-18,Maryland,Route 8,Volt,50
TRIP-29625,2022-02-20,California,Route 2,Volt,32
TRIP-18502,2023-07-01,New York,Route 6,Standard,28
TRIP-21713,2023-12-07,Maryland,Route 8,Volt,48
TRIP-25229,2025-10-29,Colorado,Route 9,HellCat,63
TRIP-19323,2025-05-14,Florida,Route 7,Mini,11
TRIP-23737,2024-04-15,Texas,Route 3,Mini,27
TRIP-25520,2022-10-05,Texas,Route 3,Mini,29
TRIP-17564,2022-04-12,Texas,Route 3,Standard,31
TRIP-27304,2024-04-13,California,Route 1,HellCat,36
TRIP-25317,2025-02-03,New York,Route 5,HellCat,51
TRIP-33895,2025-07-21,Texas,Route 3,Standard,28
TRIP-21779,2025-12-30,Maryland,Route 8,HellCat,54
TRIP-16640,2024-10-01,California,Route 2,Volt,65
TRIP-18230,2022-12-20,New York,Route 5,Standard,49
TRIP-22651,2024-05-06,Texas,Route 3,HellCat,15
TRIP-30662,2022-02-23,Texas,Route 4,HellCat,52
TRIP-12983,2022-02-09,Maryland,Route 8,HellCat,44
TRIP-26514,2023-06-26,Florida,Route 7,HellCat,55
TRIP-23409,2022-12-08,Texas,Route 3,Mini,9
TRIP-12667,2023-04-19,New York,Route 5,HellCat,64
TRIP-29607,2022-02-17,California,Route 1,Standard,36
TRIP-19374,2025-01-05,Colorado,Route 9,Mini,11
TRIP-31776,2023-12-13,New York,Route 6,Volt,44
TRIP-10614,2023-06-18,California,Route 1,Mini,10
TRIP-29945,2025-08-26,New York,Route 5,Standard,48
TRIP-27850,2023-08-07,Colorado,Route 9,Mini,33
TRIP-14497,2022-05-28,California,Route 2,HellCat,49
TRIP-29426,2023-10-15,New York,Route 5,Standard,29
TRIP-28803,2024-07-25,New York,Route 6,HellCat,63
TRIP-31469,2025-09-09,Texas,Route 3,Volt,30
TRIP-13294,2022-10-31,New York,Route 6,HellCat,63
TRIP-16737,2023-12-26,California,Route 1,HellCat,98
TRIP-11500,2025-12-15,Texas,Route 3,Volt,42
TRIP-19018,2024-04-22,Maryland,Route 8,Mini,17
TRIP-27905,2023-03-23,California,Route 2,Standard,33
TRIP-33894,2023-11-13,Maryland,Route 8,Standard,32
TRIP-25023,2024-12-23,Texas,Route 3,Mini,25
TRIP-21122,2024-09-13,California,Route 2,Mini,27
TRIP-14232,2025-09-13,Florida,Route 7,Mini,11
TRIP-18820,2024-09-08,Colorado,Route 9,HellCat,36
TRIP-14430,2025-06-27,California,Route 2,HellCat,67
TRIP-22045,2025-06-09,California,Route 2,HellCat,95
TRIP-26774,2023-06-20,Florida,Route 7,HellCat,59
TRIP-34828,2023-02-06,Texas,Route 3,Volt,55
TRIP-32297,2022-03-29,Florida,Route 7,Mini,9
TRIP-22182,2024-06-09,Texas,Route 3,HellCat,27
TRIP-18592,2022-10-20,Texas,Route 3,Mini,20
TRIP-14806,2025-04-04,Texas,Route 4,Standard,42
TRIP-33683,2023-10-21,California,Route 2,HellCat,36
TRIP-23849,2022-09-08,Colorado,Route 9,Standard,43
TRIP-30377,2025-12-19,Florida,Route 7,Mini,17
TRIP-21918,2024-08-14,Texas,Route 4,Mini,20
TRIP-31771,2022-12-17,California,Route 2,HellCat,42
TRIP-32993,2025-01-17,California,Route 2,HellCat,18
TRIP-25896,2022-10-17,California,Route 2,HellCat,102
TRIP-15319,2025-02-01,Texas,Route 3,HellCat,31
TRIP-17119,2024-04-05,Maryland,Route 8,Standard,51
TRIP-12421,2022-02-23,Texas,Route 3,Mini,23
TRIP-31988,2023-04-18,California,Route 1,Standard,20
TRIP-11750,2025-09-08,Florida,Route 7,HellCat,33
TRIP-21344,2022-09-13,Colorado,Route 9,HellCat,94
TRIP-29092,2024-05-20,California,Route 1,HellCat,76
TRIP-22254,2022-10-18,New York,Route 6,HellCat,77
TRIP-34651,2022-07-25,Maryland,Route 8,Standard,41
TRIP-10338,2022-11-29,Maryland,Route 8,Mini,33
TRIP-21855,2024-03-02,New York,Route 6,Volt,32
TRIP-11341,2022-07-28,California,Route 1,HellCat,77
TRIP-34437,2025-10-04,California,Route 1,Volt,19
TRIP-13640,2022-05-15,New York,Route 5,Volt,22
TRIP-26713,2023-08-13,Florida,Route 7,Mini,20
TRIP-31520,2023-02-17,Texas,Route 3,Mini,29
TRIP-13004,2024-11-10,New York,Route 5,Volt,47
TRIP-16960,2022-12-23,Texas,Route 3,Volt,44
TRIP-14090,2023-05-19,Florida,Route 7,Mini,20
TRIP-26314,2024-06-10,New York,Route 5,Standard,37
TRIP-28706,2024-11-14,Texas,Route 3,Mini,22
TRIP-33051,2025-04-08,Texas,Route 4,Mini,5
TRIP-33393,2022-03-21,New York,Route 6,Standard,50
TRIP-30581,2023-03-12,Florida,Route 7,Volt,31
TRIP-29933,2023-05-29,Colorado,Route 9,Volt,42
TRIP-19650,2022-02-06,California,Route 1,HellCat,30
TRIP-18363,2025-02-14,Texas,Route 4,Volt,64
TRIP-30587,2024-02-21,Texas,Route 4,Standard,24
TRIP-34152,2025-09-19,California,Route 1,Standard,24
TRIP-22418,2024-02-25,Colorado,Route 9,HellCat,38
TRIP-23350,2025-10-12,New York,Route 5,HellCat,41
TRIP-33735,2025-01-12,Maryland,Route 8,Standard,30
TRIP-32569,2025-11-25,Colorado,Route 9,Mini,20
TRIP-28023,2023-09-07,California,Route 2,Standard,16
TRIP-19130,2025-04-18,California,Route 1,Standard,34
TRIP-10060,2023-03-08,Colorado,Route 9,Standard,57
TRIP-11240,2025-08-24,California,Route 1,Volt,33
TRIP-32144,2025-08-21,Texas,Route 4,HellCat,52
TRIP-15136,2023-06-11,Florida,Route 7,Mini,13
TRIP-12343,2024-03-12,Florida,Route 7,Mini,22
TRIP-25048,2022-01-06,Florida,Route 7,Mini,5
TRIP-12120,2023-10-14,California,Route 2,Mini,12
TRIP-11524,2022-09-10,Texas,Route 3,Mini,14
TRIP-17617,2024-04-15,Florida,Route 7,Mini,9
TRIP-10153,2024-09-29,California,Route 2,Mini,5
TRIP-24536,2025-01-12,Texas,Route 4,Volt,43
TRIP-10481,2022-05-13,California,Route 1,Standard,39
TRIP-16122,2023-12-04,California,Route 2,Standard,25
TRIP-22652,2025-01-16,New York,Route 5,Standard,39
TRIP-33485,2024-03-08,New York,Route 6,HellCat,89
TRIP-22112,2024-11-05,New York,Route 5,Volt,82
TRIP-25850,2023-08-11,Texas,Route 3,Volt,65
TRIP-11762,2022-02-09,Colorado,Route 9,HellCat,64
TRIP-25826,2022-06-24,California,Route 2,Standard,37
TRIP-25507,2025-08-13,California,Route 2,HellCat,81
TRIP-18942,2022-11-11,Maryland,Route 8,Mini,26
TRIP-17715,2023-12-28,New York,Route 6,Standard,45
TRIP-31792,2024-07-17,New York,Route 5,HellCat,52
TRIP-32596,2023-01-25,Florida,Route 7,Volt,55
TRIP-14853,2023-05-02,New York,Route 5,Volt,69
TRIP-12711,2024-06-20,Texas,Route 4,HellCat,49
TRIP-33150,2023-11-01,New York,Route 5,Standard,48
TRIP-30534,2025-02-18,New York,Route 5,Standard,70
TRIP-27717,2024-09-16,Texas,Route 3,Mini,16
TRIP-21046,2023-05-09,New York,Route 5,Standard,24
TRIP-16819,2022-04-17,Colorado,Route 9,Volt,34
TRIP-31799,2024-06-13,Texas,Route 4,Volt,28
TRIP-30234,2024-10-06,Maryland,Route 8,Standard,10
TRIP-30508,2022-08-26,Florida,Route 7,HellCat,47
TRIP-23081,2023-10-27,Texas,Route 4,Mini,21
TRIP-31874,2023-06-09,California,Route 1,HellCat,56
TRIP-21555,2025-05-06,Colorado,Route 9,HellCat,50
TRIP-31172,2022-01-20,Texas,Route 3,Standard,40
TRIP-29250,2024-12-20,Texas,Route 3,Mini,23
TRIP-27770,2022-05-26,California,Route 1,HellCat,92
TRIP-15941,2024-10-18,California,Route 1,Standard,50
TRIP-13067,2023-08-16,New York,Route 5,Standard,63
TRIP-33822,2023-02-12,Texas,Route 3,Standard,9
TRIP-13629,2024-07-01,California,Route 2,HellCat,60
TRIP-34330,2022-04-07,New York,Route 6,HellCat,20
TRIP-13028,2025-03-13,California,Route 2,HellCat,95
TRIP-12969,2025-04-11,New York,Route 5,Volt,59
TRIP-21664,2025-01-14,Florida,Route 7,Mini,24
TRIP-18646,2024-06-12,New York,Route 6,HellCat,41
TRIP-25156,2024-02-13,California,Route 2,Standard,38
TRIP-32520,2022-03-17,New York,Route 5,HellCat,83
TRIP-33883,2024-06-10,Florida,Route 7,Mini,7
TRIP-14263,2022-09-28,Texas,Route 3,Mini,18
TRIP-27029,2025-04-16,Florida,Route 7,Volt,26
TRIP-25646,2022-04-10,Colorado,Route 9,Standard,17
TRIP-17992,2022-05-25,Florida,Route 7,Mini,16
TRIP-28458,2024-01-01,California,Route 2,Mini,6
TRIP-26725,2025-02-15,California,Route 2,Volt,30
TRIP-18041,2025-03-28,Texas,Route 4,Mini,15
TRIP-25988,2024-09-13,Colorado,Route 9,Standard,30
TRIP-11622,2024-03-23,New York,Route 6,HellCat,33
TRIP-22875,2024-05-10,California,Route 1,Mini,22
TRIP-33525,2022-11-01,California,Route 2,Volt,19
TRIP-32180,2023-01-17,Colorado,Route 9,Mini,22
TRIP-17184,2023-03-04,California,Route 2,Mini,24
TRIP-15475,2024-11-12,Texas,Route 3,HellCat,85
TRIP-33365,2024-03-14,New York,Route 5,Volt,66
TRIP-26458,2024-10-10,Texas,Route 3,Mini,28
TRIP-18996,2025-08-29,California,Route 2,Volt,18
TRIP-21372,2022-07-21,California,Route 1,Volt,37
TRIP-18633,2023-09-02,California,Route 2,Volt,12
TRIP-33193,2022-01-03,California,Route 1,Standard,63
TRIP-28435,2025-12-08,New York,Route 5,Volt,76
TRIP-28925,2022-04-17,New York,Route 6,Standard,18
TRIP-27685,2023-05-06,Maryland,Route 8,HellCat,44
TRIP-32261,2024-11-27,California,Route 1,HellCat,51
TRIP-11304,2023-11-19,New York,Route 6,HellCat,43
TRIP-18428,2022-12-02,Colorado,Route 9,HellCat,58
TRIP-14033,2025-10-28,Florida,Route 7,Mini,14
TRIP-12599,2024-04-17,New York,Route 6,HellCat,68
TRIP-22808,2025-11-11,Colorado,Route 9,Mini,18
TRIP-12573,2023-12-25,New York,Route 5,Standard,45
TRIP-13186,2023-08-04,California,Route 1,Volt,57
TRIP-29152,2024-03-02,Texas,Route 3,Standard,19
TRIP-14831,2023-04-08,New York,Route 6,HellCat,21
